distance,tot_pos_uncertainty,device_name,date_time_1,date_time_2,location,neighborhood
0.05,18,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:57,2/2/2023 13:58,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:58,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
9.167054458,20,ARTYIPAL,2/2/2023 13:59,2/2/2023 14:00,alley,Jericho
0.950902295,27,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.950902295,27,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
1.81170525,21,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,20,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:56,2/2/2023 13:57,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:57,2/2/2023 13:58,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,19,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,20,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,20,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:58,2/2/2023 13:59,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 13:59,2/2/2023 14:00,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:56,2/2/2023 13:57,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,23,SGMUJTSX,2/2/2023 13:57,2/2/2023 13:58,alley,Jericho
0.05,28,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,23,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,24,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,28,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,22,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:58,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
2.138165595,29,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,25,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,25,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,24,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,19,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:56,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:56,2/2/2023 13:57,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,19,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,21,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:57,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:57,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:58,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:58,2/2/2023 13:59,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 13:59,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 13:59,2/2/2023 14:00,alley,Jericho
0.05,25,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,28,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,23,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,19,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,22,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,18,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,20,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,17,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 14:00,2/2/2023 14:00,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:39,2/2/2023 12:40,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,18,ARTYIPAL,2/2/2023 12:40,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.897261998,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:41,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
